Source	Target	Type
16_9_Blood_0_0	16_9_Blood_1_10	primary_parent
16_9_Blood_0_0	16_9_Blood_1_10	recombination_parent_1
16_9_Blood_0_0	16_9_Blood_1_10	recombination_parent_2
16_9_Blood_0_0	16_9_Blood_1_11	primary_parent
16_9_Blood_0_0	16_9_Blood_1_11	recombination_parent_2
16_9_Blood_0_0	16_9_Blood_1_11	recombination_parent_3
16_9_Blood_0_0	16_9_Blood_1_12	primary_parent
16_9_Blood_0_0	16_9_Blood_1_12	recombination_parent_2
16_9_Blood_0_0	16_9_Blood_1_13	primary_parent
16_9_Blood_0_0	16_9_Blood_1_13	recombination_parent_2
16_9_Blood_0_0	16_9_Blood_1_14	primary_parent
16_9_Blood_0_0	16_9_Blood_1_14	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_0	primary_parent
16_9_Blood_1_6	16_9_Blood_2_0	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_1	primary_parent
16_9_Blood_1_6	16_9_Blood_2_1	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_1	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_1	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_2	primary_parent
16_9_Blood_1_1	16_9_Blood_2_2	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_2	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_3	primary_parent
16_9_Blood_1_0	16_9_Blood_2_3	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_4	primary_parent
16_9_Blood_1_1	16_9_Blood_2_4	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_4	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_4	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_5	primary_parent
16_9_Blood_1_6	16_9_Blood_2_5	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_5	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_6	primary_parent
16_9_Blood_1_1	16_9_Blood_2_6	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_7	primary_parent
16_9_Blood_1_1	16_9_Blood_2_7	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_8	primary_parent
16_9_Blood_1_0	16_9_Blood_2_8	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_9	primary_parent
16_9_Blood_1_0	16_9_Blood_2_9	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_10	primary_parent
16_9_Blood_1_6	16_9_Blood_2_10	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_11	primary_parent
16_9_Blood_1_6	16_9_Blood_2_11	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_11	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_12	primary_parent
16_9_Blood_1_6	16_9_Blood_2_12	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_13	primary_parent
16_9_Blood_1_1	16_9_Blood_2_13	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_14	primary_parent
16_9_Blood_1_1	16_9_Blood_2_14	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_15	primary_parent
16_9_Blood_1_1	16_9_Blood_2_15	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_15	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_16	primary_parent
16_9_Blood_1_1	16_9_Blood_2_16	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_16	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_17	primary_parent
16_9_Blood_1_0	16_9_Blood_2_17	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_17	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_18	primary_parent
16_9_Blood_1_0	16_9_Blood_2_18	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_18	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_19	primary_parent
16_9_Blood_1_6	16_9_Blood_2_19	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_19	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_19	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_20	primary_parent
16_9_Blood_1_0	16_9_Blood_2_20	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_20	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_21	primary_parent
16_9_Blood_1_6	16_9_Blood_2_21	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_21	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_22	primary_parent
16_9_Blood_1_6	16_9_Blood_2_22	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_22	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_23	primary_parent
16_9_Blood_1_6	16_9_Blood_2_23	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_23	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_24	primary_parent
16_9_Blood_1_0	16_9_Blood_2_24	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_25	primary_parent
16_9_Blood_1_6	16_9_Blood_2_25	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_25	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_26	primary_parent
16_9_Blood_1_0	16_9_Blood_2_26	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_27	primary_parent
16_9_Blood_1_6	16_9_Blood_2_27	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_27	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_28	primary_parent
16_9_Blood_1_0	16_9_Blood_2_28	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_28	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_29	primary_parent
16_9_Blood_1_1	16_9_Blood_2_29	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_30	primary_parent
16_9_Blood_1_0	16_9_Blood_2_30	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_30	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_30	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_31	primary_parent
16_9_Blood_1_6	16_9_Blood_2_31	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_31	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_32	primary_parent
16_9_Blood_1_6	16_9_Blood_2_32	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_33	primary_parent
16_9_Blood_1_1	16_9_Blood_2_33	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_34	primary_parent
16_9_Blood_1_1	16_9_Blood_2_34	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_34	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_34	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_35	primary_parent
16_9_Blood_1_6	16_9_Blood_2_35	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_35	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_36	primary_parent
16_9_Blood_1_6	16_9_Blood_2_36	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_37	primary_parent
16_9_Blood_1_0	16_9_Blood_2_37	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_37	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_38	primary_parent
16_9_Blood_1_6	16_9_Blood_2_38	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_38	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_39	primary_parent
16_9_Blood_1_6	16_9_Blood_2_39	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_39	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_39	recombination_parent_3
16_9_Blood_1_6	16_9_Blood_2_40	primary_parent
16_9_Blood_1_1	16_9_Blood_2_40	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_40	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_41	primary_parent
16_9_Blood_1_0	16_9_Blood_2_41	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_42	primary_parent
16_9_Blood_1_6	16_9_Blood_2_42	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_42	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_43	primary_parent
16_9_Blood_1_1	16_9_Blood_2_43	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_43	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_44	primary_parent
16_9_Blood_1_0	16_9_Blood_2_44	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_45	primary_parent
16_9_Blood_1_0	16_9_Blood_2_45	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_46	primary_parent
16_9_Blood_1_1	16_9_Blood_2_46	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_46	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_47	primary_parent
16_9_Blood_1_0	16_9_Blood_2_47	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_47	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_48	primary_parent
16_9_Blood_1_0	16_9_Blood_2_48	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_49	primary_parent
16_9_Blood_1_1	16_9_Blood_2_49	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_50	primary_parent
16_9_Blood_1_0	16_9_Blood_2_50	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_50	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_51	primary_parent
16_9_Blood_1_0	16_9_Blood_2_51	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_51	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_52	primary_parent
16_9_Blood_1_6	16_9_Blood_2_52	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_52	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_52	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_53	primary_parent
16_9_Blood_1_0	16_9_Blood_2_53	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_53	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_54	primary_parent
16_9_Blood_1_0	16_9_Blood_2_54	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_54	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_55	primary_parent
16_9_Blood_1_1	16_9_Blood_2_55	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_55	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_56	primary_parent
16_9_Blood_1_1	16_9_Blood_2_56	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_56	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_57	primary_parent
16_9_Blood_1_6	16_9_Blood_2_57	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_58	primary_parent
16_9_Blood_1_6	16_9_Blood_2_58	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_59	primary_parent
16_9_Blood_1_0	16_9_Blood_2_59	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_60	primary_parent
16_9_Blood_1_6	16_9_Blood_2_60	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_60	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_60	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_61	primary_parent
16_9_Blood_1_6	16_9_Blood_2_61	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_62	primary_parent
16_9_Blood_1_6	16_9_Blood_2_62	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_62	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_63	primary_parent
16_9_Blood_1_1	16_9_Blood_2_63	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_63	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_63	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_64	primary_parent
16_9_Blood_1_1	16_9_Blood_2_64	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_65	primary_parent
16_9_Blood_1_1	16_9_Blood_2_65	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_66	primary_parent
16_9_Blood_1_6	16_9_Blood_2_66	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_66	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_67	primary_parent
16_9_Blood_1_0	16_9_Blood_2_67	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_67	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_68	primary_parent
16_9_Blood_1_0	16_9_Blood_2_68	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_68	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_69	primary_parent
16_9_Blood_1_6	16_9_Blood_2_69	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_69	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_70	primary_parent
16_9_Blood_1_0	16_9_Blood_2_70	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_70	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_70	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_71	primary_parent
16_9_Blood_1_0	16_9_Blood_2_71	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_72	primary_parent
16_9_Blood_1_0	16_9_Blood_2_72	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_72	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_73	primary_parent
16_9_Blood_1_0	16_9_Blood_2_73	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_73	recombination_parent_3
16_9_Blood_1_0	16_9_Blood_2_74	primary_parent
16_9_Blood_1_1	16_9_Blood_2_74	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_75	primary_parent
16_9_Blood_1_0	16_9_Blood_2_75	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_75	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_75	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_76	primary_parent
16_9_Blood_1_1	16_9_Blood_2_76	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_77	primary_parent
16_9_Blood_1_6	16_9_Blood_2_77	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_77	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_78	primary_parent
16_9_Blood_1_6	16_9_Blood_2_78	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_78	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_79	primary_parent
16_9_Blood_1_6	16_9_Blood_2_79	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_80	primary_parent
16_9_Blood_1_6	16_9_Blood_2_80	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_80	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_81	primary_parent
16_9_Blood_1_0	16_9_Blood_2_81	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_81	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_82	primary_parent
16_9_Blood_1_0	16_9_Blood_2_82	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_82	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_82	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_83	primary_parent
16_9_Blood_1_1	16_9_Blood_2_83	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_84	primary_parent
16_9_Blood_1_6	16_9_Blood_2_84	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_84	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_85	primary_parent
16_9_Blood_1_6	16_9_Blood_2_85	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_85	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_85	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_86	primary_parent
16_9_Blood_1_0	16_9_Blood_2_86	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_86	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_87	primary_parent
16_9_Blood_1_6	16_9_Blood_2_87	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_87	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_88	primary_parent
16_9_Blood_1_1	16_9_Blood_2_88	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_88	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_88	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_89	primary_parent
16_9_Blood_1_1	16_9_Blood_2_89	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_90	primary_parent
16_9_Blood_1_6	16_9_Blood_2_90	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_90	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_91	primary_parent
16_9_Blood_1_0	16_9_Blood_2_91	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_91	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_91	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_92	primary_parent
16_9_Blood_1_1	16_9_Blood_2_92	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_93	primary_parent
16_9_Blood_1_1	16_9_Blood_2_93	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_93	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_94	primary_parent
16_9_Blood_1_0	16_9_Blood_2_94	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_94	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_95	primary_parent
16_9_Blood_1_6	16_9_Blood_2_95	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_96	primary_parent
16_9_Blood_1_1	16_9_Blood_2_96	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_96	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_97	primary_parent
16_9_Blood_1_0	16_9_Blood_2_97	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_98	primary_parent
16_9_Blood_1_0	16_9_Blood_2_98	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_98	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_98	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_99	primary_parent
16_9_Blood_1_6	16_9_Blood_2_99	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_100	primary_parent
16_9_Blood_1_6	16_9_Blood_2_100	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_100	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_101	primary_parent
16_9_Blood_1_0	16_9_Blood_2_101	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_102	primary_parent
16_9_Blood_1_1	16_9_Blood_2_102	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_102	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_103	primary_parent
16_9_Blood_1_0	16_9_Blood_2_103	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_104	primary_parent
16_9_Blood_1_1	16_9_Blood_2_104	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_104	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_104	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_105	primary_parent
16_9_Blood_1_6	16_9_Blood_2_105	recombination_parent_1
16_9_Blood_1_6	16_9_Blood_2_105	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_105	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_106	primary_parent
16_9_Blood_1_1	16_9_Blood_2_106	recombination_parent_1
16_9_Blood_1_0	16_9_Blood_2_106	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_107	primary_parent
16_9_Blood_1_1	16_9_Blood_2_107	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_108	primary_parent
16_9_Blood_1_0	16_9_Blood_2_108	recombination_parent_1
16_9_Blood_1_1	16_9_Blood_2_108	recombination_parent_2
16_9_Blood_1_6	16_9_Blood_2_108	recombination_parent_3
16_9_Blood_1_1	16_9_Blood_2_109	primary_parent
16_9_Blood_1_0	16_9_Blood_2_109	recombination_parent_2
16_9_Blood_1_1	16_9_Blood_2_110	primary_parent
16_9_Blood_1_0	16_9_Blood_2_110	recombination_parent_2
16_9_Blood_1_0	16_9_Blood_2_110	recombination_parent_3
16_9_Blood_2_16	16_9_Lung_2_0	Transmission
16_9_Blood_2_40	16_9_Lung_2_1	Transmission
16_9_Blood_2_52	16_9_Lung_2_2	Transmission
16_9_Blood_2_92	16_9_Lung_2_3	Transmission
16_9_Blood_2_102	16_9_Lung_2_4	Transmission
16_9_Lung_2_0	16_9_Blood_2_111	Transmission
16_9_Lung_2_1	16_9_Blood_2_112	Transmission
16_9_Lung_2_3	16_9_Blood_2_113	Transmission
16_9_Lung_2_4	16_9_Blood_2_114	Transmission
