Source	Target	Type
16_6_Lung_1_1	16_6_Lung_2_7	primary_parent
16_6_Lung_1_1	16_6_Lung_2_7	recombination_parent_1
16_6_Lung_1_1	16_6_Lung_2_7	recombination_parent_2
16_6_Lung_1_1	16_6_Lung_2_8	primary_parent
16_6_Lung_1_1	16_6_Lung_2_8	recombination_parent_1
16_6_Lung_1_1	16_6_Lung_2_8	recombination_parent_2
16_6_Lung_1_1	16_6_Lung_2_9	primary_parent
16_6_Lung_1_1	16_6_Lung_2_9	recombination_parent_1
16_6_Lung_1_1	16_6_Lung_2_9	recombination_parent_2
16_6_Lung_1_1	16_6_Lung_2_10	primary_parent
16_6_Lung_1_1	16_6_Lung_2_10	recombination_parent_1
16_6_Lung_1_1	16_6_Lung_2_10	recombination_parent_2
16_6_Lung_1_1	16_6_Lung_2_11	primary_parent
16_6_Lung_1_1	16_6_Lung_2_11	recombination_parent_1
16_6_Lung_1_1	16_6_Lung_2_11	recombination_parent_2
16_6_Lung_1_1	16_6_Lung_2_12	primary_parent
16_6_Lung_1_1	16_6_Lung_2_12	recombination_parent_1
16_6_Lung_1_1	16_6_Lung_2_13	primary_parent
16_6_Lung_1_1	16_6_Lung_2_13	recombination_parent_1
16_6_Lung_1_1	16_6_Lung_2_13	recombination_parent_2
16_6_Blood_2_0	16_6_Lung_2_14	Transmission
16_6_Blood_2_2	16_6_Lung_2_15	Transmission
16_6_Lung_2_1	16_6_Blood_2_3	Transmission
16_6_Lung_2_9	16_6_Blood_2_4	Transmission
16_6_Blood_2_3	16_11_Blood_0_0	Transmission
16_6_Blood_2_1	16_6_Blood_3_0	primary_parent
16_6_Blood_2_1	16_6_Blood_3_0	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_0	recombination_parent_2
16_6_Blood_2_1	16_6_Blood_3_1	primary_parent
16_6_Blood_2_1	16_6_Blood_3_1	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_2	primary_parent
16_6_Blood_2_1	16_6_Blood_3_2	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_2	recombination_parent_2
16_6_Blood_2_1	16_6_Blood_3_3	primary_parent
16_6_Blood_2_1	16_6_Blood_3_3	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_3	recombination_parent_2
16_6_Blood_2_1	16_6_Blood_3_4	primary_parent
16_6_Blood_2_4	16_6_Blood_3_4	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_4	recombination_parent_2
16_6_Blood_2_1	16_6_Blood_3_5	primary_parent
16_6_Blood_2_4	16_6_Blood_3_5	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_5	recombination_parent_2
16_6_Blood_2_1	16_6_Blood_3_6	primary_parent
16_6_Blood_2_4	16_6_Blood_3_6	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_6	recombination_parent_2
16_6_Blood_2_1	16_6_Blood_3_7	primary_parent
16_6_Blood_2_4	16_6_Blood_3_7	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_8	primary_parent
16_6_Blood_2_4	16_6_Blood_3_8	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_9	primary_parent
16_6_Blood_2_4	16_6_Blood_3_9	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_10	primary_parent
16_6_Blood_2_4	16_6_Blood_3_10	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_10	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_11	primary_parent
16_6_Blood_2_1	16_6_Blood_3_11	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_12	primary_parent
16_6_Blood_2_4	16_6_Blood_3_12	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_12	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_13	primary_parent
16_6_Blood_2_4	16_6_Blood_3_13	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_13	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_14	primary_parent
16_6_Blood_2_1	16_6_Blood_3_14	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_14	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_15	primary_parent
16_6_Blood_2_4	16_6_Blood_3_15	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_16	primary_parent
16_6_Blood_2_1	16_6_Blood_3_16	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_16	recombination_parent_2
16_6_Blood_2_1	16_6_Blood_3_16	recombination_parent_3
16_6_Blood_2_4	16_6_Blood_3_17	primary_parent
16_6_Blood_2_1	16_6_Blood_3_17	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_17	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_18	primary_parent
16_6_Blood_2_1	16_6_Blood_3_18	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_18	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_19	primary_parent
16_6_Blood_2_1	16_6_Blood_3_19	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_20	primary_parent
16_6_Blood_2_1	16_6_Blood_3_20	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_20	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_21	primary_parent
16_6_Blood_2_4	16_6_Blood_3_21	recombination_parent_1
16_6_Blood_2_1	16_6_Blood_3_21	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_22	primary_parent
16_6_Blood_2_1	16_6_Blood_3_22	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_22	recombination_parent_2
16_6_Blood_2_4	16_6_Blood_3_23	primary_parent
16_6_Blood_2_4	16_6_Blood_3_23	recombination_parent_1
16_6_Blood_2_4	16_6_Blood_3_24	primary_parent
16_6_Blood_2_1	16_6_Blood_3_24	recombination_parent_1
16_6_Lung_2_6	16_6_Lung_3_0	primary_parent
16_6_Lung_2_0	16_6_Lung_3_0	recombination_parent_1
16_6_Lung_2_0	16_6_Lung_3_0	recombination_parent_2
16_6_Lung_2_6	16_6_Lung_3_1	primary_parent
16_6_Lung_2_0	16_6_Lung_3_1	recombination_parent_1
16_6_Lung_2_6	16_6_Lung_3_1	recombination_parent_2
16_6_Lung_2_6	16_6_Lung_3_2	primary_parent
16_6_Lung_2_0	16_6_Lung_3_2	recombination_parent_1
16_6_Lung_2_6	16_6_Lung_3_3	primary_parent
16_6_Lung_2_0	16_6_Lung_3_3	recombination_parent_1
16_6_Lung_2_6	16_6_Lung_3_4	primary_parent
16_6_Lung_2_0	16_6_Lung_3_4	recombination_parent_1
16_6_Lung_2_0	16_6_Lung_3_4	recombination_parent_2
16_6_Lung_2_6	16_6_Lung_3_5	primary_parent
16_6_Lung_2_0	16_6_Lung_3_5	recombination_parent_1
16_6_Blood_3_7	16_6_Lung_3_6	Transmission
16_6_Blood_3_14	16_6_Lung_3_7	Transmission
16_6_Blood_3_17	16_6_Lung_3_8	Transmission
16_6_Lung_3_0	16_6_Blood_3_25	Transmission
16_6_Lung_3_7	16_6_Blood_3_26	Transmission
16_6_Lung_3_5	16_6_Gut_3_0	Transmission
16_6_Gut_3_0	16_6_Blood_3_27	Transmission
16_6_Blood_3_10	16_6_Blood_4_0	primary_parent
16_6_Blood_3_4	16_6_Blood_4_0	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_0	recombination_parent_2
16_6_Blood_3_10	16_6_Blood_4_1	primary_parent
16_6_Blood_3_6	16_6_Blood_4_1	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_1	recombination_parent_3
16_6_Blood_3_10	16_6_Blood_4_2	primary_parent
16_6_Blood_3_0	16_6_Blood_4_2	recombination_parent_1
16_6_Blood_3_6	16_6_Blood_4_2	recombination_parent_3
16_6_Blood_3_10	16_6_Blood_4_3	primary_parent
16_6_Blood_3_10	16_6_Blood_4_3	recombination_parent_1
16_6_Blood_3_10	16_6_Blood_4_4	primary_parent
16_6_Blood_3_13	16_6_Blood_4_4	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_4	recombination_parent_2
16_6_Blood_3_10	16_6_Blood_4_5	primary_parent
16_6_Blood_3_11	16_6_Blood_4_5	recombination_parent_1
16_6_Blood_3_6	16_6_Blood_4_5	recombination_parent_2
16_6_Blood_3_10	16_6_Blood_4_6	primary_parent
16_6_Blood_3_10	16_6_Blood_4_6	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_6	recombination_parent_2
16_6_Blood_3_10	16_6_Blood_4_7	primary_parent
16_6_Blood_3_4	16_6_Blood_4_7	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_7	recombination_parent_2
16_6_Blood_3_10	16_6_Blood_4_8	primary_parent
16_6_Blood_3_10	16_6_Blood_4_8	recombination_parent_1
16_6_Blood_3_11	16_6_Blood_4_8	recombination_parent_2
16_6_Blood_3_10	16_6_Blood_4_9	primary_parent
16_6_Blood_3_16	16_6_Blood_4_9	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_9	recombination_parent_2
16_6_Blood_3_10	16_6_Blood_4_10	primary_parent
16_6_Blood_3_11	16_6_Blood_4_10	recombination_parent_1
16_6_Blood_3_11	16_6_Blood_4_10	recombination_parent_2
16_6_Blood_3_10	16_6_Blood_4_11	primary_parent
16_6_Blood_3_0	16_6_Blood_4_11	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_11	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_12	primary_parent
16_6_Blood_3_10	16_6_Blood_4_12	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_12	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_13	primary_parent
16_6_Blood_3_0	16_6_Blood_4_13	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_13	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_14	primary_parent
16_6_Blood_3_16	16_6_Blood_4_14	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_14	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_15	primary_parent
16_6_Blood_3_16	16_6_Blood_4_15	recombination_parent_1
16_6_Blood_3_6	16_6_Blood_4_15	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_16	primary_parent
16_6_Blood_3_11	16_6_Blood_4_16	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_17	primary_parent
16_6_Blood_3_10	16_6_Blood_4_17	recombination_parent_1
16_6_Blood_3_11	16_6_Blood_4_17	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_18	primary_parent
16_6_Blood_3_10	16_6_Blood_4_18	recombination_parent_1
16_6_Blood_3_10	16_6_Blood_4_18	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_19	primary_parent
16_6_Blood_3_4	16_6_Blood_4_19	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_20	primary_parent
16_6_Blood_3_16	16_6_Blood_4_20	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_20	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_21	primary_parent
16_6_Blood_3_16	16_6_Blood_4_21	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_22	primary_parent
16_6_Blood_3_10	16_6_Blood_4_22	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_22	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_23	primary_parent
16_6_Blood_3_16	16_6_Blood_4_23	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_23	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_24	primary_parent
16_6_Blood_3_0	16_6_Blood_4_24	recombination_parent_1
16_6_Blood_3_10	16_6_Blood_4_24	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_25	primary_parent
16_6_Blood_3_4	16_6_Blood_4_25	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_26	primary_parent
16_6_Blood_3_11	16_6_Blood_4_26	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_26	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_27	primary_parent
16_6_Blood_3_0	16_6_Blood_4_27	recombination_parent_1
16_6_Blood_3_11	16_6_Blood_4_27	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_28	primary_parent
16_6_Blood_3_6	16_6_Blood_4_28	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_28	recombination_parent_2
16_6_Blood_3_0	16_6_Blood_4_29	primary_parent
16_6_Blood_3_4	16_6_Blood_4_29	recombination_parent_1
16_6_Blood_3_11	16_6_Blood_4_30	primary_parent
16_6_Blood_3_16	16_6_Blood_4_30	recombination_parent_1
16_6_Blood_3_11	16_6_Blood_4_30	recombination_parent_2
16_6_Blood_3_11	16_6_Blood_4_31	primary_parent
16_6_Blood_3_13	16_6_Blood_4_31	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_31	recombination_parent_2
16_6_Blood_3_11	16_6_Blood_4_32	primary_parent
16_6_Blood_3_6	16_6_Blood_4_32	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_32	recombination_parent_2
16_6_Blood_3_11	16_6_Blood_4_33	primary_parent
16_6_Blood_3_6	16_6_Blood_4_33	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_33	recombination_parent_2
16_6_Blood_3_11	16_6_Blood_4_34	primary_parent
16_6_Blood_3_13	16_6_Blood_4_34	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_34	recombination_parent_2
16_6_Blood_3_4	16_6_Blood_4_35	primary_parent
16_6_Blood_3_0	16_6_Blood_4_35	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_35	recombination_parent_2
16_6_Blood_3_4	16_6_Blood_4_36	primary_parent
16_6_Blood_3_0	16_6_Blood_4_36	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_37	primary_parent
16_6_Blood_3_6	16_6_Blood_4_37	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_38	primary_parent
16_6_Blood_3_11	16_6_Blood_4_38	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_38	recombination_parent_2
16_6_Blood_3_4	16_6_Blood_4_39	primary_parent
16_6_Blood_3_16	16_6_Blood_4_39	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_39	recombination_parent_2
16_6_Blood_3_4	16_6_Blood_4_40	primary_parent
16_6_Blood_3_16	16_6_Blood_4_40	recombination_parent_1
16_6_Blood_3_10	16_6_Blood_4_40	recombination_parent_2
16_6_Blood_3_4	16_6_Blood_4_41	primary_parent
16_6_Blood_3_4	16_6_Blood_4_41	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_41	recombination_parent_2
16_6_Blood_3_4	16_6_Blood_4_42	primary_parent
16_6_Blood_3_13	16_6_Blood_4_42	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_43	primary_parent
16_6_Blood_3_11	16_6_Blood_4_43	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_43	recombination_parent_2
16_6_Blood_3_13	16_6_Blood_4_44	primary_parent
16_6_Blood_3_16	16_6_Blood_4_44	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_44	recombination_parent_2
16_6_Blood_3_13	16_6_Blood_4_45	primary_parent
16_6_Blood_3_10	16_6_Blood_4_45	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_46	primary_parent
16_6_Blood_3_6	16_6_Blood_4_46	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_46	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_47	primary_parent
16_6_Blood_3_11	16_6_Blood_4_47	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_47	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_48	primary_parent
16_6_Blood_3_11	16_6_Blood_4_48	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_48	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_49	primary_parent
16_6_Blood_3_6	16_6_Blood_4_49	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_49	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_50	primary_parent
16_6_Blood_3_10	16_6_Blood_4_50	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_51	primary_parent
16_6_Blood_3_16	16_6_Blood_4_51	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_51	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_52	primary_parent
16_6_Blood_3_13	16_6_Blood_4_52	recombination_parent_1
16_6_Blood_3_10	16_6_Blood_4_52	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_53	primary_parent
16_6_Blood_3_10	16_6_Blood_4_53	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_53	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_54	primary_parent
16_6_Blood_3_13	16_6_Blood_4_54	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_54	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_55	primary_parent
16_6_Blood_3_11	16_6_Blood_4_55	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_55	recombination_parent_2
16_6_Blood_3_16	16_6_Blood_4_56	primary_parent
16_6_Blood_3_6	16_6_Blood_4_56	recombination_parent_1
16_6_Blood_3_4	16_6_Blood_4_56	recombination_parent_2
16_6_Blood_3_6	16_6_Blood_4_57	primary_parent
16_6_Blood_3_13	16_6_Blood_4_57	recombination_parent_1
16_6_Blood_3_6	16_6_Blood_4_58	primary_parent
16_6_Blood_3_11	16_6_Blood_4_58	recombination_parent_1
16_6_Blood_3_6	16_6_Blood_4_59	primary_parent
16_6_Blood_3_16	16_6_Blood_4_59	recombination_parent_1
16_6_Blood_3_6	16_6_Blood_4_59	recombination_parent_2
16_6_Blood_3_6	16_6_Blood_4_60	primary_parent
16_6_Blood_3_4	16_6_Blood_4_60	recombination_parent_1
16_6_Blood_3_13	16_6_Blood_4_60	recombination_parent_2
16_6_Blood_3_13	16_6_Blood_4_60	recombination_parent_3
16_6_Blood_3_6	16_6_Blood_4_61	primary_parent
16_6_Blood_3_16	16_6_Blood_4_61	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_61	recombination_parent_2
16_6_Blood_3_6	16_6_Blood_4_62	primary_parent
16_6_Blood_3_10	16_6_Blood_4_62	recombination_parent_1
16_6_Blood_3_16	16_6_Blood_4_62	recombination_parent_2
16_6_Blood_3_6	16_6_Blood_4_63	primary_parent
16_6_Blood_3_0	16_6_Blood_4_63	recombination_parent_1
16_6_Blood_3_0	16_6_Blood_4_63	recombination_parent_2
16_6_Blood_3_2	16_6_Blood_4_64	primary_parent
16_6_Blood_3_2	16_6_Blood_4_64	recombination_parent_1
16_6_Blood_3_2	16_6_Blood_4_64	recombination_parent_2
16_6_Blood_3_2	16_6_Blood_4_65	primary_parent
16_6_Blood_3_2	16_6_Blood_4_65	recombination_parent_1
16_6_Blood_3_2	16_6_Blood_4_65	recombination_parent_2
16_6_Blood_3_2	16_6_Blood_4_66	primary_parent
16_6_Blood_3_2	16_6_Blood_4_66	recombination_parent_1
16_6_Blood_3_2	16_6_Blood_4_66	recombination_parent_2
16_6_Blood_3_2	16_6_Blood_4_67	primary_parent
16_6_Blood_3_2	16_6_Blood_4_67	recombination_parent_1
16_6_Blood_3_2	16_6_Blood_4_67	recombination_parent_2
16_6_Blood_3_2	16_6_Blood_4_68	primary_parent
16_6_Blood_3_2	16_6_Blood_4_68	recombination_parent_1
16_6_Blood_3_2	16_6_Blood_4_68	recombination_parent_2
16_6_Blood_3_2	16_6_Blood_4_69	primary_parent
16_6_Blood_3_2	16_6_Blood_4_69	recombination_parent_1
16_6_Blood_3_2	16_6_Blood_4_69	recombination_parent_2
16_6_Blood_3_2	16_6_Blood_4_70	primary_parent
16_6_Blood_3_2	16_6_Blood_4_70	recombination_parent_1
16_6_Blood_3_2	16_6_Blood_4_70	recombination_parent_2
16_6_Blood_4_0	16_6_Lung_4_0	Transmission
16_6_Blood_4_32	16_6_Lung_4_1	Transmission
16_6_Blood_4_37	16_6_Lung_4_2	Transmission
16_6_Blood_4_38	16_6_Lung_4_3	Transmission
16_6_Blood_4_70	16_6_Lung_4_4	Transmission
16_6_Lung_4_0	16_6_Blood_4_71	Transmission
16_6_Lung_4_3	16_6_Blood_4_72	Transmission
16_6_Lung_4_4	16_6_Blood_4_73	Transmission
